"BehaviorSpace results (NetLogo 6.2.0)"
"draft-adjusting.nlogo"
"virus-1"
"09/05/2021 05:50:16:705 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-of-nodes","average-node-degree","rural-pop","urban-pop","initial-outbreak-area","initial-outbreak-size","prob-infected","prob-recovered","prob-resistant","tourist-rate","[step]","%-sum-total-pop-i","%-sum-total-pop-i-urban","%-sum-total-pop-i-rural","%-sum-total-pop-r","%-sum-total-pop-r-urban","%-sum-total-pop-r-rural","mean-total-pop-i-%","mean-total-pop-i-%-urban","mean-total-pop-i-%-rural","mean-total-pop-r-%","mean-total-pop-r-%-urban","mean-total-pop-r-%-rural","var-total-pop-r-%","var-total-pop-r-%-urban","var-total-pop-r-%-rural"
"58","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.15","100","0.0361183395291202","0.0360449123508965","0.0362378413576981","0.9109696406443618","0.9107804646277726","0.9112775222823654","0.03598708783151782","0.036480219685699096","0.035423508569596356","0.9110616425741671","0.9103443494011353","0.9118814062004892","2.3558277813104526E-5","1.828607044452817E-5","2.9177390964191206E-5"
"59","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.15","100","0.03643894389438944","0.0363165572916911","0.03672942250526058","0.9105808580858086","0.9106252433378209","0.9104755118627462","0.03465036149138068","0.0366577306410638","0.03264299234169758","0.9151257217184959","0.9099387330854358","0.9203127103515565","4.091030827571081E-4","1.6630992229576183E-5","7.600169670083354E-4"
"60","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.15","100","0.035834983498349834","0.036076469971238194","0.035476008764371354","0.9113036303630363","0.9110702594083128","0.9116505412081374","0.03575925973950156","0.03618542959442883","0.03533308988457431","0.9119763905618773","0.9120743542041657","0.9118784269195884","1.890084615423535E-5","2.5163617859823E-5","1.3269972160427317E-5"
"62","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03504943502824859","0.03539591529254206","0.03432991482704676","0.9130437853107345","0.9125826567339081","0.9140013905788285","0.033588990602196875","0.035168910961724024","0.03220656028761063","0.9165658818345886","0.9129027063095929","0.9197711604189598","2.7945508703596086E-4","2.1015913084721728E-5","4.908364709087269E-4"
"61","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035460816777041944","0.03527720625693559","0.035886679428817424","0.9127649006622517","0.912879161845488","0.9124998855070207","0.03479097771930017","0.03553446547641754","0.03367574608362413","0.897992928110844","0.9126229526720864","0.8760478912689814","0.013928566945005038","2.2053300673616346E-5","0.03485870428487355"
"63","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03540727382025849","0.035369389551901685","0.03547826988363957","0.9127231740306583","0.9125929408727799","0.912967234215323","0.035037183219782754","0.03547825365448114","0.034498097132929166","0.8975939036049126","0.912795367390108","0.8790143367563402","0.013925011784826023","1.395998246222771E-5","0.030930106888859717"
"64","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03539112667834209","0.03537562314503261","0.03542837845891023","0.912600700525394","0.9126935573210757","0.9123775848711786","0.03505267900411851","0.035419005875321166","0.03457363617254579","0.9142935055158864","0.9129725229393483","0.9160209442698208","1.5953418566194222E-4","2.407280145319473E-5","3.3924798065360513E-4"
"65","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03505266418835192","0.035301212892849966","0.03449042494062958","0.9128934324659231","0.9126047041479596","0.9135465615683896","0.03467961633006866","0.03583188213546707","0.033362741123899066","0.9143168803368916","0.9135782386135414","0.9151610423064354","6.313730248963698E-5","2.5117205931469265E-5","1.0774279510721493E-4"
"66","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03537421100090171","0.034630464115685225","0.03603973027155094","0.9125428313796213","0.9141653300745946","0.9110909877893202","0.034195666082505974","0.03455477904633901","0.033756750237821154","0.9154394877159897","0.914161757041326","0.9170011585405788","1.6784901233883208E-4","2.8824701695795755E-5","3.408068304133595E-4"
"67","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03550204319906597","0.03559689152777166","0.0352468464198382","0.9116725043782837","0.9118305314110238","0.9112473203994356","0.034447889390093286","0.035277631643239604","0.03336284182828657","0.9127982338099164","0.9125091490925725","0.9131762676710585","2.2808530331279267E-5","1.294196812810396E-5","3.6482452504174295E-5"
"68","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035732632807939285","0.035438590564348574","0.03639078982192143","0.911579100992411","0.9114710900153714","0.9118208627925442","0.03483267853946058","0.035312279759611605","0.03420550771310927","0.9135886633828305","0.911800994793632","0.9159263838456291","1.4999639974980024E-4","1.7142458849169248E-5","3.213336910686143E-4"
"69","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.0356401766004415","0.03579759145993998","0.03522234546737925","0.911832229580574","0.9118185617140904","0.911868508621559","0.03437583775519302","0.03465177259854506","0.03396193549016497","0.9134832508700244","0.9123505880592325","0.9151822450862124","7.666949084886253E-5","3.987548831683865E-5","1.3097367891860582E-4"
"70","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035756028368794324","0.03614462696451358","0.03483825436789502","0.9122212765957447","0.9118088869506227","0.9131952391851682","0.03532191010616854","0.03616602149935707","0.03414015415570459","0.9135640070669893","0.9116241956489421","0.9162797430522555","8.606056605288793E-5","1.5005031566882795E-5","1.7713839097871303E-4"
"72","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03530359355638166","0.03532291711013666","0.03525196223410306","0.9125526641883519","0.9122823449274128","0.9132749402798317","0.034342431121900864","0.03509470580312493","0.03348268862907335","0.9143375076430772","0.9134114964189961","0.9153958061848846","1.1248335208517764E-4","4.2090792222256626E-5","1.9529271979433203E-4"
"71","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03586892291163041","0.03600893941528305","0.03553350419087402","0.9118990061778136","0.9116985269762465","0.9123792672582837","0.03488199373068654","0.0362866664990228","0.03262230275553692","0.9130022859951011","0.912090769328601","0.9144686388933849","9.355720781929582E-5","2.9589366620304774E-5","1.9883917075736712E-4"
"74","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03561004086398132","0.035444729681656045","0.03586554322143462","0.9126298890834793","0.9127222206197659","0.9124871829164994","0.03495790036957507","0.03489227531226907","0.03504371775220596","0.9143447696077245","0.9129022132196211","0.9162311894998598","1.5700398672910512E-4","1.78550870288013E-5","3.404296528441621E-4"
"73","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03565135643298415","0.03585556493339694","0.035093696763202724","0.9119016921837229","0.9122234046457011","0.9110231486120853","0.03528056170685892","0.03553350926642215","0.034873646067561534","0.9128688184213948","0.912736841500655","0.9130811291199762","2.3204223493131913E-5","1.3109485152394696E-5","4.070120517610161E-5"
"75","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03527869757174393","0.03463924715819655","0.036125416054742863","0.9120612582781457","0.9134745315322733","0.910189894118477","0.03542233782004402","0.034950686715493014","0.03612981447687054","0.9131132791462824","0.9132435535513245","0.9129178675387193","4.228598122955885E-5","1.5634694626173384E-5","8.461439794665593E-5"
"76","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.0352709219858156","0.035062359229502134","0.03557194446562372","0.9123971631205674","0.913316588947745","0.9110701388359407","0.034684628840651696","0.034465619359348006","0.03499124211447687","0.912597272432208","0.9134761355195739","0.9113668641098959","3.366347531531304E-5","2.1847945071943002E-5","4.9101386822723094E-5"
"77","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03565374211000902","0.03570029359271387","0.035577327690927425","0.9120138262699128","0.9120672893218347","0.9119260664861732","0.03549586015206559","0.0354084634974312","0.03560267828550762","0.9130321451330191","0.913633497799829","0.9122971585402517","7.759172533364579E-5","1.0367654398899262E-4","4.745166223767434E-5"
"78","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03552066980638409","0.03520840045174378","0.03640501709461695","0.9121873364730507","0.9123135583319467","0.9118298759762982","0.03588682925106492","0.03510766271656534","0.03723266235610966","0.9124115158046294","0.9125668503924461","0.9121432106074913","2.0127277473163853E-5","1.5547950444028878E-5","2.903497999310521E-5"
"79","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.0353934998656997","0.03527932801279975","0.03566646932920443","0.9121165726564598","0.9120626273785262","0.912245548522246","0.035093901684595565","0.03508146619926921","0.03511390659577273","0.9121530527770048","0.9119947007074034","0.9124077930628853","2.0795707423029444E-5","1.9973943754804134E-5","2.297565653168098E-5"
"80","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035445039530731956","0.0353573480485817","0.03572815115175567","0.9122443254271869","0.9127306494929386","0.9106742300060392","0.03453788711142392","0.03510319939915544","0.03348802143420827","0.9139021627001317","0.9134402301429628","0.9147600374491602","1.8901505837768854E-4","2.2862509019852905E-5","5.129668142468117E-4"
"81","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03534734384121425","0.035337159078395144","0.03537297652408668","0.9125218914185639","0.9123912538084109","0.9128506759461706","0.03532448467669767","0.035529322956766446","0.03505661923353079","0.9123469279801139","0.9119919370166076","0.9128111469323916","2.6643807109015413E-5","1.2887156265877702E-5","4.5472834026765125E-5"
"83","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03519617877857387","0.03526635968751189","0.03507791529631631","0.9134186284544524","0.9134405767003909","0.9133816429546433","0.04913758218766023","0.03443562115145275","0.06289102960862852","0.9183878146653172","0.9141561408146863","0.922346477299778","3.979105281124117E-4","5.4418954097513377E-5","6.982628098226299E-4"
"82","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03535886524822695","0.0356081480245505","0.03493610089252254","0.912513475177305","0.912377619539385","0.9127438758575329","0.03573170776291372","0.03602372977194719","0.03532287695026684","0.9113724862145358","0.9121272388284589","0.9103158325550438","3.634856286379648E-5","1.8304432221742602E-5","6.143182444724801E-5"
"84","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03546909492273731","0.035956815624434424","0.03432377995823863","0.9125248344370861","0.9119512444622806","0.9138717962932166","0.03531868827112782","0.036042433400969937","0.03423307057636466","0.9127480319585235","0.9117857618408244","0.9141914371350722","3.443839941480547E-5","1.9256162290010566E-5","5.5415788920680605E-5"
"85","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035130111524163565","0.03534698714601679","0.0348874608623734","0.9124938042131351","0.9125037400339097","0.9124826875488194","0.03527384928069008","0.035925820833364194","0.0345287389347768","0.9130941081168606","0.9122931366935919","0.9140095040291677","4.077591220979164E-5","1.7031837622800314E-5","6.791849985432599E-5"
"86","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03552152317880795","0.03521401340110906","0.036518827276133384","0.9117963576158941","0.9121382567005545","0.9106875234170101","0.0347644315336506","0.03479564574414434","0.034717610217909985","0.9134801199048347","0.9129641470089737","0.9142540792486263","1.556658226671694E-4","1.97109017279393E-5","3.6828006322832277E-4"
"87","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03564569536423841","0.03575770995272446","0.03537100016194641","0.9121937086092715","0.9123091206439107","0.9119106817943662","0.03550439631431139","0.03584040546880194","0.035000382582575575","0.912171437150746","0.912123313560032","0.9122436225368166","2.6525942466701023E-5","1.8203399931186887E-5","4.033492081501444E-5"
"91","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03712328767123288","0.03764423738475752","0.03599983042943745","0.9084582326081118","0.9078807178942816","0.9097036754419433","0.037157125199191864","0.03775492249629571","0.03619545128645957","0.9084870957922899","0.9078895799208251","0.9094483169768204","9.879138336067392E-6","7.032675275737625E-6","1.3419643503486855E-5"
"88","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03537721671175233","0.035567154531158045","0.03506323663099472","0.9120979861737301","0.9119238969985238","0.9123857673721312","-0.05007543511523836","0.035467989401369034","-0.1546285095244252","0.9668378107311963","0.9119624408202631","1.033907707289003","0.15885063230479696","1.382681949935586E-5","0.3519582971057377"
"92","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03691089108910891","0.03726263344487925","0.03621659289212559","0.9085247524752476","0.9090063794980932","0.9075740771639169","0.03694194765961276","0.03706903993190717","0.03681485538731833","0.9084192279423569","0.9096354454617813","0.9072030104229325","2.8631054007114472E-5","1.1934623170696084E-5","4.3254379696423584E-5"
"93","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.036853473438412145","0.0366383744293037","0.037283948454240434","0.9088528896672504","0.9087805155636488","0.9089977310755053","0.03697362927514664","0.036699703450398496","0.03733183996904804","0.9089847198831952","0.9087410776801823","0.9093033289179036","1.5775180556808163E-5","1.1638529282476995E-5","2.1680263604118923E-5"
"89","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.03510070921985815","0.035491701108705635","0.03450085551194122","0.912090780141844","0.9117862063148424","0.9125580525960114","0.03458564371261079","0.03476599375725047","0.034333153650115265","0.9126023623082998","0.9129601299842298","0.912101487561998","5.13641188925221E-5","3.0069593649034552E-5","8.322354262319395E-5"
"94","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03697018533440773","0.03735473679075719","0.03600155007986692","0.908928283642224","0.9083861477904233","0.9102938535552594","0.03667597661787812","0.03719845102214867","0.03583547431535593","0.9094505863220288","0.9086697382208978","0.9107067332673269","1.0250987333748806E-5","1.0613962784536149E-5","7.447908864965635E-6"
"95","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.036541843971631204","0.03680051910849447","0.03588648643230185","0.9093702127659574","0.9091481002290883","0.9099329383814995","0.036681137137189186","0.03694410694016053","0.03631297941302931","0.9089642465763395","0.9089076019387874","0.9090435490689124","1.4330449451811131E-5","9.549230630856067E-6","2.1689714689617666E-5"
"96","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.036705740907724674","0.03688777327091277","0.0362965421637347","0.9090351668169522","0.9088011256546776","0.909561278481754","0.03622605784526724","0.0370622129256271","0.03520409052482742","0.9096753191282071","0.9085072142012338","0.9111030029278411","2.9855049769463563E-5","1.2920282342810137E-5","4.79976089460649E-5"
"97","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03653742110009017","0.03643099172265783","0.036758516709678016","0.909131349564172","0.9087043443801789","0.9100184070076125","0.03603608883668514","0.036555075692511756","0.03540177156845256","0.8943175769056794","0.9089569539814218","0.8764250049242163","0.013803560988353374","1.2618772292460333E-5","0.0307034665813077"
"98","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03710354609929078","0.03696286853900243","0.03741652181868082","0.9087574468085107","0.9089025042148114","0.9084347269234287","0.03661298579070231","0.03662274467205654","0.0365993233568064","0.9095518257871372","0.9092803247831625","0.9099319271927017","2.656267138725892E-5","9.833454398029346E-6","5.111117864674593E-5"
"99","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03700418628990058","0.037174707902797484","0.03653833009481218","0.909141810570382","0.9087627373680692","0.9101774188823685","0.036966128870026926","0.037179523664682704","0.036597537861076085","0.9093763500088058","0.9087175417407398","0.9105142915627382","1.4151862221918997E-5","1.1227028549011965E-5","1.783708078673182E-5"
"100","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03684822695035461","0.0371043465091625","0.03621562026263461","0.9086156028368795","0.9080681030153758","0.9099679089638336","0.03669698642322508","0.03715394756106254","0.03605724083025263","0.9089800084102201","0.908103566758704","0.9102070267223431","1.7417705485306265E-5","1.323262361376507E-5","2.1383784308750072E-5"
"101","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03701843971631206","0.03717581306356393","0.03668993544883641","0.9084482269503547","0.9080716830237446","0.909234232261568","0.03684362565187656","0.037075476417472567","0.036519034580042145","0.9089497068878692","0.9082089725070621","0.9099867350209982","1.8035311161839146E-5","1.5940435218175456E-5","1.9834117400257257E-5"
"102","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.0372522159548751","0.037319371882069456","0.03707154610154035","0.9084716626376578","0.9079929554112905","0.9097595305592451","0.03717511508709281","0.037240088605437795","0.0370705924706248","0.9087692173612342","0.9082291495603401","0.9096380220844111","1.1414013491938062E-5","1.0095416342332166E-5","1.2810863651147249E-5"
"90","60","10","100","10000","rural-area","6","0.7","0.55","0.2","0.3","100","0.035317328918322295","0.03538544118254263","0.03518010148906081","0.9121743929359823","0.9124943226392501","0.9115298228100823","0.03447209149973138","0.035161834686029785","0.03343747672028377","0.9140504886556183","0.912728473059199","0.9160335120502464","1.4767317422660053E-4","2.2436392038328738E-5","3.3783253420357297E-4"
"103","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03708609271523179","0.03713196436660124","0.03696142798522774","0.9082257174392936","0.9079155971614072","0.9090685268773082","0.036305738292265126","0.03711985057925657","0.03508456986177793","0.8933351785323479","0.9080494813616732","0.8712637242883602","0.013772764253417079","1.4421617169269466E-5","0.03446097263708283"
"104","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03686543110394843","0.036815371750537694","0.03700468272268327","0.908133225893097","0.9081295439524124","0.9081434680589556","0.03644083280641244","0.036679765345004826","0.03605646307041597","0.9083576267409246","0.9081149230526416","0.908748063109032","1.181477155700049E-5","8.702260484731916E-6","1.7186569255359747E-5"
"105","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03675131348511384","0.03671389431778688","0.0368198002461813","0.9091856392294221","0.9091270181583473","0.9092929309618419","0.03686300911163736","0.036790583712763225","0.036957719248626626","0.9092191603817567","0.909389830994677","0.908995975734092","1.440982454548616E-5","1.4760931892534989E-5","1.4431337283734007E-5"
"106","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.0368770664262098","0.037096483397608696","0.03640317969855546","0.9085873159002104","0.9084372952459687","0.9089113236397481","0.03587248312016355","0.03713900704630129","0.03432450943266188","0.8938416410280449","0.9082957916915532","0.8761754568837569","0.013790753066716574","1.3310486800831854E-5","0.030688750543169295"
"107","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.036735798016230836","0.036947447106945176","0.03620292245553934","0.9089960925758942","0.9087484566734699","0.9096195732622808","0.035884416666538736","0.036808834474859255","0.03475457267859143","0.9106332945087575","0.9090515111750007","0.9125665852500161","1.5139856328486576E-4","1.1687911075300242E-5","3.221161251910652E-4"
"108","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.037143262411347515","0.037054627938780026","0.037343210241442375","0.9082609929078014","0.9081823169583269","0.9084384756063769","0.037088349540980184","0.03718171390058156","0.03695763943753828","0.908459704566111","0.9079211159668394","0.9092137286050914","1.375299728814576E-5","1.0369576162304371E-5","1.810394689266513E-5"
"109","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.037038413878562576","0.03714351732534682","0.03679644822718252","0.9085718711276332","0.9084542715711454","0.9088426049061931","0.037157154864792895","0.03743967377283413","0.036834276112745756","0.908808036862465","0.9083186698496591","0.9093673134485293","1.5043173206622959E-5","1.3244449767746347E-5","1.705732539464271E-5"
"110","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03688778877887789","0.037008415673521894","0.03654652984886013","0.9084092409240924","0.9081735665660121","0.9090759743213871","0.036650125487475795","0.03701767556600122","0.03628257540895037","0.9091904586368036","0.9081416035663511","0.9102393137072565","2.1276482588820594E-5","5.892475528049898E-6","3.5118098789589985E-5"
"111","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03700660066006601","0.037256965094469095","0.036358251392015165","0.9091320132013201","0.9087057962395352","0.9102357540575761","0.03684131413608515","0.037395875207171476","0.03628675306499887","0.9087966479112495","0.9091579887857766","0.9084353070367224","1.6922047911767024E-4","1.780311129059135E-5","3.262028967882467E-4"
"113","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03708368794326241","0.03687366545185994","0.037589983744871894","0.9083262411347518","0.9085924831826866","0.9076844182986299","0.0365434390101345","0.03680386855114534","0.036178837652719356","0.9092532437288335","0.9088222172845501","0.9098566807508297","4.8309618396160005E-5","1.2767286720305543E-5","1.0002391241861053E-4"
"114","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03683304144775248","0.0363679126124792","0.03777809242314295","0.9087244600116754","0.9088406693438096","0.9084883453390206","0.03599248032513431","0.036063589001609844","0.03589949205589705","0.8941515858917658","0.9091268659623593","0.8745685273379132","0.01380840556376354","1.550772241770453E-5","0.03186353864933194"
"112","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03708529565672423","0.036885260417589036","0.037650828618635154","0.9087205651491366","0.9084598083836577","0.9094577679867821","0.03640474368479528","0.0368079037675059","0.035708376269204214","0.9083885713165619","0.9087996571723713","0.907678513929255","6.039772398358745E-5","1.3034520737282693E-5","1.4588927499181498E-4"
"115","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03682514101531023","0.03693511353006208","0.03641238429620172","0.9087295192049423","0.9083085296368739","0.9103096074050431","0.03654551759793889","0.03687017790656055","0.03602323797102577","0.9091256960281551","0.9083382099544205","0.910392521451119","1.2996739929379563E-5","8.836868228609714E-6","1.767381622260177E-5"
"117","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03648698884758364","0.03680385787482","0.03590482803477099","0.9093680297397769","0.9085716199342668","0.910831216545226","0.035154240068541585","0.03681080671135316","0.03326102104818548","0.9107091730797552","0.9086566141192983","0.9130549547488479","3.781617557230727E-5","8.129349457653957E-6","6.260197090846547E-5"
"116","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03685302073940487","0.03684076984189707","0.03688493503960471","0.9089149383829276","0.9089608299052048","0.9087953882995438","0.03620528757205246","0.03676288545260383","0.03552377905137857","0.909604944363785","0.9090473180853138","0.910286487593027","5.2041525231293095E-5","1.1441731112031568E-5","1.0313506954572746E-4"
"118","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03701672862453532","0.036933050286470814","0.0371933882704448","0.908776332094176","0.9084023830719715","0.9095658040576358","0.03693337438635776","0.036675873567356104","0.037227661036645376","0.9096362198474073","0.9091469961618273","0.9101953326309269","1.6343107941253608E-5","1.6307864750627745E-5","1.6381025491407126E-5"
"120","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03702127659574468","0.037242927013113825","0.03658639060215451","0.908695035460993","0.9085415471061354","0.9089961850662992","0.03686757610759787","0.03717912502224352","0.03643140762709393","0.9088809019803009","0.9086586819789115","0.9091920099822463","8.099822600251259E-6","7.0621082144978166E-6","9.734574536850938E-6"
"119","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.05","100","0.03731236203090508","0.037447582754823946","0.036986507593007284","0.9081594922737307","0.907851068648045","0.9089027304717638","0.037065686788249376","0.03735823399919799","0.03662686597182646","0.9083453926817032","0.9078474938561913","0.9090922409199719","1.4088503426473648E-5","1.1943836794085047E-5","1.699461403168632E-5"
"121","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03638061879743141","0.03664982060877281","0.035806094537603715","0.9104086398131932","0.9100729138536322","0.9111251383666785","0.036195911556889525","0.036723107826495995","0.035506501050481025","0.9104818407015551","0.9099474234034619","0.9111806940913685","1.3760864739376063E-5","1.465391345772361E-5","1.2236124603898688E-5"
"122","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.036365671641791046","0.036742916179514","0.035116321474156144","0.9099751243781095","0.9090673549958382","0.912981455064194","0.036267054040401606","0.036679538162569233","0.03544208579606633","0.9103135391186219","0.9088865129421382","0.9131675914715884","2.9308826218194106E-5","1.4987524998418686E-5","4.7386254048992756E-5"
"123","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03619686800894854","0.03623696660154871","0.03611207883342458","0.9104250559284116","0.9104573163555911","0.9103568406907878","0.035130299104213426","0.036458772824840856","0.033710206506301355","0.9124518481792081","0.9105389347089582","0.9144966867163727","1.518848244167447E-4","1.0922240110362369E-5","2.999586245122624E-4"
"124","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03592627013630731","0.03622769191877452","0.03539679422037387","0.9106970260223048","0.9100919304420537","0.911759933732419","0.035527529725374395","0.03605708327424116","0.03492232566952665","0.9116345802186632","0.9101512653658342","0.9133297971933242","2.3440072782491337E-5","1.7999515093484055E-5","2.496692204563213E-5"
"125","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03635177304964539","0.0368025290317865","0.03561323932276463","0.9103234042553191","0.9100859761167301","0.9107124144848131","0.03649673438393335","0.037051192463174024","0.03572049307299641","0.9096834810375929","0.9098954197609103","0.909386766824948","1.6521927472291076E-5","1.0158510698185923E-5","2.6067968468406954E-5"
"127","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.035745874587458745","0.03512170611880304","0.036648369389732","0.9116270627062706","0.912338097364895","0.9105989667420084","0.035946648032765954","0.034906221042324916","0.03698707502320701","0.9112069330920084","0.9125788905071703","0.9098349756768461","2.3131386210249748E-5","1.4798290998239307E-5","2.836776960395541E-5"
"126","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03622127659574468","0.03616829862967261","0.036320858760385266","0.9105078014184397","0.9107918171506056","0.9099739398246861","0.03611959354622178","0.03612273870545853","0.0361151903232903","0.9106450200428957","0.9109443878754895","0.9102259050772642","1.8673421375739327E-5","1.2754155437148721E-5","2.75234334988931E-5"
"128","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03625570776255708","0.036272502489399075","0.0362124746791087","0.9104297609454741","0.9104972458109101","0.9102560410126437","0.0355188298333601","0.03620350842364381","0.03441739036203412","0.9122725432251451","0.9109824432260651","0.9143479214845344","1.487009544330776E-4","1.6063471463915287E-5","3.652011186099516E-4"
"129","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03619757174392936","0.03610546145638837","0.036378037627384376","0.9107064017660044","0.9113471925846892","0.9094509406846093","0.03670845647788327","0.036411002449253556","0.037154637520827816","0.9103712146239016","0.9110929369879819","0.9092886310777805","1.6908735547089743E-5","1.6258570453187135E-5","1.659504113232434E-5"
"130","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.035996136865342164","0.0359721206384718","0.0360390859429099","0.9105849889624724","0.9105322032439874","0.9106793875509733","0.03500296788374938","0.0359231384597082","0.03362271201981117","0.9122928849476648","0.9106061382970508","0.9148230049235858","1.4447726812003763E-4","9.461453067107168E-6","3.4508468165353565E-4"
"131","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03615066225165563","0.03611919825317731","0.0362680100229693","0.9111479028697572","0.9111926823806058","0.910980893714763","0.035936375086064065","0.03627786981303109","0.035424132995613505","0.9116071329383434","0.9111509624788352","0.9122913886276055","5.084591596816034E-5","2.2439110866279624E-5","9.54700838204422E-5"
"132","60","10","100","10000","urban-area","6","0.7","0.55","0.2","0.15","100","0.03620378719567178","0.0362998176377897","0.03600059938562973","0.9109918845807033","0.9106115330819213","0.9117966584251143","0.03593908014741887","0.036006665419576506","0.03585647592589287","0.9116882540795485","0.91090106993313","0.9126503680362825","2.4637218725747707E-5","1.6065763765807722E-5","3.438653127253519E-5"
