"BehaviorSpace results (NetLogo 6.2.0)"
"draft-adjusting.nlogo"
"virus-2"
"09/05/2021 05:41:34:709 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","no-of-nodes","average-node-degree","rural-pop","urban-pop","initial-outbreak-area","initial-outbreak-size","prob-infected","prob-recovered","prob-resistant","tourist-rate","[step]","%-sum-total-pop-i","%-sum-total-pop-i-urban","%-sum-total-pop-i-rural","%-sum-total-pop-r","%-sum-total-pop-r-urban","%-sum-total-pop-r-rural","mean-total-pop-i-%","mean-total-pop-i-%-urban","mean-total-pop-i-%-rural","mean-total-pop-r-%","mean-total-pop-r-%-urban","mean-total-pop-r-%-rural","var-total-pop-r-%","var-total-pop-r-%-urban","var-total-pop-r-%-rural"
"11","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.0778780353200883","0.07803895604460954","0.07750959906324036","0.9086754966887417","0.9081246307977148","0.9099367324153331","0.07715627311587211","0.07750069020398906","0.07663964748369666","0.9095128300940655","0.9087101594724225","0.91071683602653","1.7085673369715432E-5","1.3612486318687997E-5","2.0592717227945067E-5"
"12","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.0771385632702134","0.07751564111839021","0.0763622656774324","0.9094920348662459","0.9092078292673124","0.9100771345303436","0.07658909170219413","0.07712804881609346","0.0759303663407616","0.9099739218910281","0.9095099305839421","0.9105410223774669","1.5208194798535718E-5","1.1358051494650775E-5","1.9924540904910317E-5"
"13","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07732482269503546","0.07748563334526545","0.07687411674595726","0.909358865248227","0.9091657910031832","0.9098999967636493","0.07712526533984873","0.07737352127178881","0.07677770703513262","0.9096619419307225","0.9092726999281578","0.9102068807343119","1.68808496539358E-5","1.1997953942998688E-5","2.397137130205009E-5"
"14","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07760945989133909","0.0778484619768642","0.07721543631546425","0.9089677213167147","0.90858633313309","0.9095964854364001","0.07711528314583616","0.07753868887065514","0.07666267702620204","0.9095089452669047","0.9089319206486166","0.9101257646864541","1.582909213775089E-5","1.0193862225031762E-5","2.1669477498902257E-5"
"15","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07754966887417218","0.07820120199831229","0.0760544427977852","0.9090149006622517","0.9085665159876869","0.9100439142807787","0.0772335819882372","0.07827880726000087","0.0756657440805916","0.9092961999445385","0.9085973584282434","0.9103444622189807","1.2166321837368328E-5","1.0123172639751073E-5","1.3893382355333807E-5"
"16","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07700330628193568","0.07679206620953935","0.07744745136803625","0.9095521490832582","0.9095029849289915","0.9096555197045713","0.07688742893523953","0.07654956601780849","0.07730037250098852","0.9096342391372406","0.9095980624727562","0.9096784550604989","1.5131658591508738E-5","1.265737024352574E-5","1.8755232078036844E-5"
"18","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07744205298013244","0.07789870533709846","0.07611749130869991","0.9092908388520972","0.9087873064406603","0.9107513803829553","0.07690015590662075","0.07787489952305611","0.07543804048196762","0.9100061899964488","0.9087637150718064","0.9118699023834128","1.8748056982674195E-5","1.3015470186640915E-5","2.2245954390976162E-5"
"17","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07801412872841444","0.0782776999831377","0.07735690389572403","0.9084589220303506","0.9081921421711303","0.9091241476389829","0.0777093448060782","0.0782325400105537","0.07680564399834777","0.9088289299467012","0.9083306397555294","0.9096896130041803","1.3029998625065536E-5","1.0296558211610552E-5","1.7241193787347504E-5"
"19","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.0772930648769575","0.07810038050712334","0.07558156926482466","0.9092201981463727","0.9084337122726481","0.9108875350237813","0.07691484094321749","0.07797305446073494","0.07578364718311267","0.9107398272504355","0.9086976096188331","0.9129228874773218","5.58869624687679E-5","1.4135025904524591E-5","9.30636772624906E-5"
"20","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.0770916114790287","0.077474249888043","0.07613280191928182","0.9094895143487859","0.9091179331964112","0.9104206168014549","0.07674168116798537","0.07742165566251132","0.0757217194261964","0.9098460570250894","0.9092233064923625","0.91078018282418","1.0641781404107752E-5","7.386799297323673E-6","1.454015161282469E-5"
"21","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07781288723667906","0.0785209212998911","0.07634734809939991","0.908816604708798","0.9080997385698992","0.9103004251029472","0.07725279268180266","0.07856861669002906","0.07574899381525817","0.9094272016740496","0.9081285728643805","0.9109113488850994","2.0938780226664633E-5","1.3911996718215591E-5","2.5499065020183256E-5"
"22","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07715883668903803","0.07734267790629289","0.0768142568436524","0.9093831895174177","0.9093854146245834","0.9093790189233878","0.07670122081634474","0.07715910161924448","0.0762117620270382","0.9097203282086762","0.9095558283784853","0.9098961728547427","1.3515175583409124E-5","1.175151631785804E-5","1.5825510179297116E-5"
"23","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07743262411347518","0.07774548222035106","0.07669991277636619","0.9091858156028368","0.9090290821944427","0.9095528840684136","0.07696506389591799","0.07763735857872031","0.07602385133999476","0.9094948355290756","0.909176488838848","0.9099405208953953","1.0732681684812378E-5","9.885519674253761E-6","1.2025316783510721E-5"
"24","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07760945474080043","0.07782188325065087","0.0770307983155452","0.9091082460381413","0.9089807474102825","0.9094555529993098","0.07736362867518602","0.07761635530615782","0.07695706844275307","0.9093316286542729","0.9092135001016396","0.9095216615432926","1.9621362942837294E-5","1.812685902187146E-5","2.2897572283275816E-5"
"25","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07747518972562756","0.07799035161706362","0.0765012107558998","0.9092440163455925","0.9088535739627542","0.9099821972477451","0.07740671880907074","0.07802501886127781","0.0765981725869538","0.9094650211647479","0.9089199058184918","0.9101778643098519","1.4571051494801709E-5","1.111293575416081E-5","1.8786010161353132E-5"
"26","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07768794326241135","0.07769275089467577","0.07767676958186379","0.9089191489361702","0.9089337737058647","0.9088851587106995","0.07745518227790862","0.07746029747654452","0.0774480209998183","0.9091491252674523","0.9092573583040999","0.9089975990161462","1.1373315547692475E-5","1.1677502549189944E-5","1.1375271744281529E-5"
"27","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07751127141568981","0.07802822513979032","0.07625166561651052","0.9089930868650435","0.9085883614751006","0.90997923789652","0.07689048366771699","0.07794592130541066","0.07560050433275804","0.909669743053654","0.9086937043659233","0.910862679227547","2.229497774534779E-5","1.491969657885185E-5","2.9542780191903E-5"
"28","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07809523809523809","0.07795339617439616","0.0785201292116625","0.908469387755102","0.9086315142927938","0.9079837335479892","0.0776706757528879","0.07764794259599923","0.07770994211478645","0.9089103104513507","0.9088770284642238","0.9089677975200243","2.0653112509760796E-5","1.325119399839502E-5","3.467260300488085E-5"
"29","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07792255363683935","0.07813648001781143","0.07741105491970544","0.9086734693877551","0.9084938216631415","0.9091030077189247","0.07776491868056526","0.07812054215349033","0.07715065995460378","0.9088066751487646","0.9084818101737323","0.9093678055601842","1.474121328939211E-5","1.1837712845513317E-5","2.0038033893543327E-5"
"30","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.05","100","0.07832393231265108","0.07866391701995538","0.07752786802850527","0.9081171098576417","0.9077245651290622","0.9090362418998725","0.07667205941449332","0.07866315729618742","0.07346898890915932","0.9100997202600698","0.9076813466928044","0.9139901473030609","1.58728208001751E-4","1.4178496390192357E-5","3.7681945665853355E-4"
"31","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.0759177304964539","0.07623563353292391","0.07528746816485739","0.9108595744680851","0.9106152880975448","0.91134388722956","0.07535278725595883","0.07604844785142768","0.07437886242230246","0.9113526376392517","0.9110412650267653","0.9117885592967323","2.4146047097073578E-5","1.842826504661462E-5","3.2912988467612306E-5"
"32","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07552354399008675","0.07559075366929224","0.07539844345559948","0.9113568773234201","0.9112036040497938","0.9116421720708423","0.07594365762440372","0.07553982680956013","0.07640517855565353","0.9110661478385502","0.9114313553119733","0.9106487678689241","3.565607400130073E-5","1.3839372059869827E-5","6.168674130262648E-5"
"33","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07579306071871128","0.07551940102549545","0.07642683979126433","0.9108488228004956","0.9109655270301439","0.9105785429592801","0.07538395512473525","0.07497420819810495","0.07585223732659853","0.9117234242228063","0.9118332984652429","0.9115978536600217","2.9956212922958957E-5","1.826096708051714E-5","4.4462917212261134E-5"
"34","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07582895504962055","0.07602143771562479","0.0754335131279811","0.9108289550496206","0.9105344240241283","0.9114340480542058","0.07552562945575654","0.07626774186140872","0.0745551747714422","0.9113478581663307","0.9102519783705917","0.9127809317453744","2.351064281565376E-5","1.5035045848985383E-5","3.1869713209686726E-5"
"35","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07612453531598513","0.07631816967612227","0.07574691318533683","0.9106505576208178","0.9102505822863115","0.9114305820850508","0.07499246896150315","0.07584879136896082","0.07401381478155158","0.9119764028211335","0.9107675706076367","0.9133579253508436","4.1784126218463834E-5","1.393164024338916E-5","7.159929122552559E-5"
"36","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07538528896672504","0.07591750310113095","0.07442927219451677","0.911328079392878","0.9106329033401339","0.9125768248190077","0.0753067913213889","0.07573810454574316","0.07474276633569489","0.9115263740013311","0.9110811490357155","0.9121085912640596","2.328366633381857E-5","1.5807223104276234E-5","3.3461795664297046E-5"
"37","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07573263280793929","0.07626012554641695","0.07505149674968567","0.9109457092819615","0.9102736746151775","0.9118134881356839","0.07454526763562844","0.07609317455223576","0.07252108166775728","0.9125236060308267","0.9106266812951052","0.9150041999160012","1.4765333956828438E-4","1.3700663682529294E-5","3.190838055600498E-4"
"38","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07543432521791403","0.07569185214608451","0.07492105760320987","0.911346558461076","0.9110330725863602","0.9119713558300422","0.0747473672427227","0.07537520662448803","0.07398000799834283","0.9121568146350042","0.9112484206148217","0.9132670739930054","2.6585795212692238E-5","1.517682486476531E-5","3.9322705545259254E-5"
"39","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.0762127659574468","0.0769218082562301","0.07464898879674087","0.9106865248226951","0.9098057163590784","0.9126291284737378","0.07526394174017484","0.07625188072801763","0.07388082715719486","0.9117733916221985","0.9105738983475512","0.9134526822067036","2.425532093830931E-5","1.681275670261806E-5","3.0773847572237524E-5"
"40","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07617244157937147","0.0764360833402435","0.07540213418166879","0.9107493956486704","0.9105523688660232","0.9113250676807365","0.07579198977883966","0.07620393064831643","0.07512930229315963","0.911069040408542","0.9108369110564898","0.9114424658879304","2.0805519131800364E-5","1.3020352419671327E-5","3.425418003608362E-5"
"41","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07605370694687683","0.0756545134388659","0.07680527741783484","0.9108289550496206","0.9112462793961226","0.9100432492469246","0.07612207798401978","0.07513762448647532","0.07740944025003943","0.9109736682308809","0.9120068742176692","0.9096225527096956","1.5706796391510872E-5","1.217100549995239E-5","1.7651958675232705E-5"
"42","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07613483749664249","0.07641805893313963","0.07553195065380348","0.9107896857373087","0.9107278211161293","0.9109213755084205","0.07586993004124645","0.07638603700347521","0.07503967101505239","0.9112573558124848","0.9108643668422642","0.9118895554602292","2.4717937585393374E-5","1.6428630130070094E-5","3.872821743378378E-5"
"43","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07525977816695856","0.07508152710650322","0.07572760068977921","0.9119118505545826","0.9123860736787368","0.9106672450091512","0.07544443131352033","0.07503961155236616","0.07597381100118342","0.9117357783209747","0.9124854940772854","0.9107553807934915","2.3960403459436197E-5","2.0105498785361966E-5","2.8243247030465826E-5"
"46","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07579737935442633","0.07624043365750867","0.07501480846248375","0.9110162991371045","0.910535615073903","0.9118653358205656","0.07582803229786156","0.0762044391321974","0.07542566637150262","0.9112509435604259","0.9107093613171279","0.9118298763032621","2.0834676481006748E-5","1.6845558169874604E-5","2.518095663100477E-5"
"45","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07542695035460993","0.07585879697898368","0.07457461257476443","0.9113872340425532","0.9109595188941747","0.9122314175081618","0.07531634039723835","0.0764032948561646","0.07379460415474161","0.9116432368961689","0.9107765786368999","0.9128565584591454","2.120638409317611E-5","2.4578164945061784E-5","1.468445600596405E-5"
"44","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07567604856512142","0.07617340778750377","0.07432210353327856","0.9111727373068432","0.9107719589495925","0.9122637633525061","0.07530806892619597","0.07637897192908638","0.0737017144218604","0.9116118337967142","0.9106288409377475","0.9130863230851629","1.84261313355755E-5","1.2469938111564222E-5","2.4509963844527664E-5"
"47","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07575035460992907","0.07616997495498107","0.07483661603641772","0.9112283687943262","0.9109390847183988","0.9118582953982062","0.07449913129406964","0.07611348089213976","0.07223904185677142","0.9126008531065073","0.9109476806097022","0.9149152946020351","1.4862224625806082E-4","1.6680190602921768E-5","3.3216732446558235E-4"
"48","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07552572706935123","0.07643452348914474","0.07381437219545006","0.9114988814317674","0.9104324977614241","0.913506988915405","0.07557366082586885","0.0767277829911477","0.07433994402850184","0.911542905158118","0.9100271113671021","0.9131632364519622","2.6700760646028797E-5","1.2565915706549457E-5","3.753579000154827E-5"
"49","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07570636310566257","0.07588867853406689","0.07530213820886272","0.9112288382953883","0.9109775569758035","0.9117859725234997","0.07527699680417117","0.07565199439133426","0.07478661534403483","0.9115014737806938","0.9110536490132748","0.9120870907842414","1.4409188385671236E-5","1.1980246660406239E-5","1.7562349882263304E-5"
"50","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07668546870803115","0.07670680778994515","0.07663102063399696","0.910214880472737","0.9101068145195964","0.9104906178751657","0.07675141253545466","0.07679248711259412","0.07668533604179555","0.9102008640302574","0.9099131051166083","0.9106637805435195","1.72296949495679E-5","1.4444883858365169E-5","2.220653099751665E-5"
"51","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07552750225428313","0.07585576714084838","0.07483754277030366","0.9115539525097686","0.9114225007873457","0.9118302426835977","0.07478557700495539","0.07613786952555547","0.07313277503533305","0.9126783882298912","0.9110975219453629","0.9146105581332038","3.58712976220742E-5","1.149589062479894E-5","6.020261247465952E-5"
"52","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07611792177466434","0.07583364458380745","0.07670055008634041","0.9106625802685347","0.9109114282488034","0.9101525643992665","0.07572683147596922","0.07589840359841463","0.07550246793123286","0.9111384105676114","0.9108881265974554","0.9114657049901229","2.2502874982948813E-5","1.0462474817022908E-5","3.9099718487346603E-5"
"53","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07567375886524823","0.07613408057523527","0.074612166801103","0.9112482269503546","0.9107864748131217","0.9123131178600237","0.0736492044706065","0.07596155100966064","0.07041191931593067","0.8967798973006447","0.9110551892573763","0.8767944885612201","0.013878519623790806","1.4686735818968495E-5","0.03338397733783411"
"54","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07662978723404255","0.07640108410000371","0.07713833688465373","0.9103602836879433","0.9106152144140883","0.9097934137486396","0.07653186058790212","0.0763275244305744","0.07681793120816097","0.9106394599346743","0.9107461937768121","0.910490032555681","2.2791965071282433E-5","1.6181975926840453E-5","3.306590917484401E-5"
"55","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07569468768242849","0.07644626261727956","0.07425877155721688","0.9112697022767076","0.9103161545644537","0.9130914960496135","0.07514926164466522","0.07620154742332559","0.0737731956264171","0.9120351416395326","0.9105362609605687","0.9139952163735617","2.9649435588647817E-5","1.231243761033094E-5","4.6669246787984E-5"
"56","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07566524822695035","0.07619884509163946","0.07410010934815113","0.9111432624113475","0.9105364465645661","0.9129231661868737","0.0750775239186878","0.07572207408609037","0.0741751536843242","0.9120002094724433","0.9109706382480309","0.9134416091866204","2.5182232044293628E-5","2.2469883433445658E-5","2.6363926406691544E-5"
"57","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.0761266783420899","0.07577813362018034","0.07700698753769052","0.9106158785755983","0.910885925346437","0.9099338293558911","0.0744099261602598","0.07562218381605618","0.0728246661488338","0.9127067545056443","0.9110911101211487","0.914819520239216","1.6328127565624787E-4","2.1259371352861673E-5","3.49089092939288E-4"
"58","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.07629503546099291","0.07664045008324244","0.07551963473682273","0.9105872340425532","0.9102949980727121","0.91124325717547","0.07588998398037275","0.07641094630336527","0.07516063672818316","0.9111064011948293","0.9104472513771038","0.9120292109396455","1.3538124148941258E-5","1.0981608139275805E-5","1.6203268981112297E-5"
"59","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.0757986798679868","0.07645784112375628","0.07462082540032927","0.9110297029702971","0.9102003839878112","0.912511612078401","0.07558763639953668","0.07634058974657738","0.07483468305249599","0.9113552515386549","0.9100817297192467","0.9126287733580632","2.8508637919913256E-5","1.4926858982550939E-5","3.971790542449562E-5"
"60","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.15","100","0.0754182156133829","0.07568511146142268","0.07480811905779841","0.9114869888475836","0.9111871109092367","0.9121724790814145","0.07453131367564704","0.0754402921675075","0.07349248111352076","0.912453808897947","0.9115437700239825","0.9134938533253355","3.105132591352285E-5","1.7539499929498226E-5","4.561166220403656E-5"
"61","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07413107708836959","0.0740233368918485","0.07440755570030078","0.9128176201987644","0.912953244096722","0.9124695875399912","0.0738843885094487","0.07372182340607437","0.07414590628444215","0.9133870446810104","0.9135260813016872","0.9131633770738345","4.123196505859546E-5","3.2526474154235995E-5","5.726668134587462E-5"
"62","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07477908025247972","0.07420339706926304","0.07540471546041284","0.912185151788398","0.9126608067318069","0.9116682242697559","0.07361279457117263","0.07398121019395622","0.07316250880999264","0.9138642615114153","0.9133694723920579","0.9144690037684077","8.025784135018577E-5","1.5506784027897486E-5","1.6234778297852766E-4"
"63","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07469060128429655","0.07518438733753494","0.07336248303788744","0.9124868651488617","0.9118864766602869","0.9141017080578112","0.09036159664563356","0.07543977086352992","0.10987475343761523","0.913520772600928","0.9112887736901614","0.9164395404073146","1.4849096567606595E-4","1.1764151488083536E-5","3.19274751276121E-4"
"64","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07431018935978359","0.07382641564674575","0.07496446930218417","0.9127231740306583","0.9132025952434478","0.9120747806288757","0.07427272463015931","0.07401255531424875","0.07459070934960556","0.9125762323511901","0.9130029763597853","0.9120546563406843","2.6122720223585556E-5","3.0439297275588617E-5","2.130108515854159E-5"
"66","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07383262411347517","0.0738536300903878","0.07377591183416427","0.9132312056737588","0.9132043930411119","0.9133035948569929","0.07404137428440087","0.0735572768224108","0.07471911073118695","0.9133474747562141","0.9137982604651085","0.9127163747637607","2.8410776286796584E-5","2.462613424449598E-5","3.424490771496867E-5"
"65","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07399140478109052","0.07383192666478214","0.07430817357824657","0.9132070910556003","0.9134797883939749","0.912665436753028","0.07393710089945899","0.07372819479483525","0.07427316724167983","0.9123865933569316","0.9135863603549257","0.9104565334036377","6.129010394078766E-5","1.626687058577249E-5","1.3143506623872444E-4"
"67","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07504971219256934","0.07524390020683469","0.07456321364699409","0.9118785975928833","0.9118444895942013","0.9119640482413903","0.07783718742525973","0.07522202546613936","0.08235428535464942","0.9048890988529799","0.911779257097009","0.8929879164314752","0.002857751460796545","1.6230291985739093E-5","0.007766035884429065"
"68","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07419764560099133","0.07432192063995692","0.07397243566288572","0.9129646840148699","0.9127943311507879","0.9132733957102782","0.07405366651291426","0.07401033927110236","0.07410318336069929","0.9131688121023737","0.9131888215945541","0.9131459441113104","2.1511561544451012E-5","2.6089533885152274E-5","1.705107874331806E-5"
"70","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07392545837090472","0.0739627292079023","0.07385807366395462","0.9132040877667569","0.9130643836128021","0.9134566692549205","0.07457222438707255","0.07432169733637249","0.07487842411570601","0.9115721672407696","0.912339862565957","0.9106338729544298","5.5353666252845113E-5","2.2573714011816962E-5","9.61649235501277E-5"
"69","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07450055187637969","0.07441931112772157","0.0746816606221541","0.9125689845474614","0.9126938127805514","0.9122907068960908","0.07406440693799289","0.0738674854162338","0.07435978922063154","0.9126012392147363","0.9127536237954258","0.9123726623437026","2.4857790704293303E-5","1.4234945249831068E-5","4.201289879871077E-5"
"71","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07453333333333333","0.07490402060925612","0.07404986337904797","0.9126808510638298","0.9122151943144114","0.9132881852292486","0.07406625812662467","0.074865568015798","0.07294722428178207","0.9131218024795783","0.9122673746018058","0.9143180015084598","1.6665418898698895E-5","1.5163941579938068E-5","1.6931739726954063E-5"
"72","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.07434893617021276","0.07430600219019973","0.0744296640083671","0.9127914893617022","0.9127483530045716","0.9128725977251928","0.07352346587223055","0.07444141596329905","0.07223833574473462","0.9133941504328119","0.9125260542473753","0.9146094850924226","3.960140406537007E-5","2.5176099804948778E-5","5.904974181526507E-5"
"73","60","10","100","10000","rural-area","6","0.7","0.2","0.55","0.3","100","0.0739795611662158","0.07478242231282067","0.07232637899169708","0.9131650135256988","0.9120624444613138","0.9154353283007071","0.07261579891227336","0.07431597089654196","0.07053781093150067","0.9143655980785034","0.9126449785300044","0.9164685775266689","4.006328928657362E-5","3.1510273339227224E-5","4.378075646677867E-5"
